rep,trait,subSize,BayesA,BayesB,BayesC,BRR,BL,RandomForest,SupportVectorMachineLinear,ElasticNet,NeuralNet,KernelPartialLeastSquares,LinearRegression,RKHS,GradientBoostMachine,ReleventVectorMachine,SVMRadial,SVMRadialSigma,BayesianNeuralNet,gBLUP
6,umami,60,0.464265349031898,0.433685721028881,0.44847982882472,0.490329178595566,0.487733056761057,0.623417008487333,0.392930188814189,0.337130261923898,0.503845111075815,0.458272892478026,-0.017906408043751,0.505531585002042,0.629944515819457,0.490807217517632,0.494546543316945,0.49890900920347,0.431033821586475,0.503908875748767
6,umami,70,0.460304605066217,0.421692509751881,0.46321014194065,0.500756446545382,0.48198605447239,0.651050737731403,0.426892795197757,0.352120831438804,0.519212567510554,0.499233752523062,0.259927887647781,0.509820660981144,0.6203464978683,0.522126429066754,0.534249992286972,0.53502062538851,0.448513110457273,0.521961119565952
6,umami,80,0.486266108336384,0.446962364121696,0.46938610554986,0.512558940214283,0.494611606770537,0.664514349192133,0.489973866423233,0.433182550507004,0.516966088333563,0.52547646771928,0.419698207825678,0.516933835724419,0.631047449574893,0.56965404598273,0.54909652756013,0.572381030421498,0.463473639439296,0.518978252001548
6,umami,90,0.510344460751752,0.498870395587244,0.491743540563704,0.5146854268784,0.52003241916707,0.757968172715271,0.474831928333152,0.458036458414137,0.551275006743785,0.473277576989491,0.310122347095502,0.521429066317339,0.705014537596667,0.603842712162484,0.568455307522858,0.600664199870813,0.511395259987487,0.529088615885315
6,umami,100,0.510067312711671,0.490690905538791,0.511866853505755,0.51384831851437,0.50766003014733,0.655447253649528,0.431324922542627,0.482940288658569,0.53114399453724,0.48830912967098,0.424649174034195,0.52052669101563,0.590681311872092,0.554039892715966,0.565096583946267,0.597564153027879,0.527772257355592,0.526153129632493
6,umami,110,0.467869574505964,0.461639080608702,0.472324203076538,0.496760680347587,0.439233041270956,0.653525502848597,0.387009734415439,0.450616255321678,0.523223989086295,0.327268227074224,0.433016309001397,0.467873731219058,0.569151429470249,0.63182606221753,0.549550792329437,0.597653033263034,0.488412807339301,0.449081236922106
6,umami,120,0.510837144493788,0.506855742091269,0.504338492394383,0.513116639617924,0.476265085732865,0.690024657258963,0.437533554493676,0.446243984304875,0.569666387862283,0.313914715849738,0.40995992709848,0.494479729182635,0.611740048598846,0.648740354421598,0.587092499251477,0.629517395933824,0.543520427887039,0.48677736690983
6,umami,130,0.514131340381454,0.507298482216003,0.502814303959021,0.529173685792395,0.505991166488729,0.684530717440715,0.452889743664904,0.49578147346712,0.571774224457703,0.608457875947165,0.427077287370269,0.500548000969721,0.680390577113617,0.669221333221347,0.612429686923905,0.632241951566362,0.52931108844362,0.49471436466564
6,umami,140,0.521254562935549,0.513812802431822,0.516915853646327,0.506451338572434,0.476301565176169,0.733839696091959,0.470840561032103,0.493672396564828,0.573485511222066,0.308709223700653,0.457032807966813,0.499409918168338,0.662175388362072,0.674068816059647,0.600520511008858,0.642156629979618,0.553116786040667,0.490861170770242
6,umami,150,0.506743964580164,0.517602360855001,0.491710858953541,0.507807225836607,0.481298724698937,0.719729024878535,0.456037402816631,0.387519467220835,0.574593791432588,0.301891387338833,0.39137048532833,0.489336418286543,0.635523450788441,0.681444122188434,0.609239739371945,0.663748170955609,0.541679503128898,0.476626111467143
6,umami,160,0.506695621222946,0.503806125578573,0.511072185581621,0.494363046185824,0.461766389409553,0.746510260403546,0.468919140087999,0.45489143579195,0.573211723415025,0.527724132734561,0.503860451603626,0.479965687057602,0.69547753786171,0.684806366729581,0.641886171994037,0.677637074184396,0.562137491749158,0.479946393944338
